0.000000000000000000e+00 -7.293853214759167258e+01
1.907348632812500000e-02 -7.589312997991163456e+01
3.814697265625000000e-02 -1.162127677278772921e+02
5.722045898437500000e-02 -1.161100624627511166e+02
7.629394531250000000e-02 -1.176369876701823500e+02
9.536743164062500000e-02 -1.175075382657604592e+02
1.144409179687500000e-01 -1.160157675263178021e+02
1.335144042968750000e-01 -1.163241744780588931e+02
1.525878906250000000e-01 -1.183572622674334980e+02
1.716613769531250000e-01 -1.193958249312248086e+02
1.907348632812500000e-01 -1.201735210566775152e+02
2.098083496093750000e-01 -1.221233723673793037e+02
2.288818359375000000e-01 -1.237186634832627306e+02
2.479553222656250000e-01 -1.247988146784512367e+02
2.670288085937500000e-01 -1.273373425436829933e+02
2.861022949218750000e-01 -1.248335887086443563e+02
3.051757812500000000e-01 -1.302998384746100839e+02
3.242492675781250000e-01 -1.220652727730734455e+02
3.433227539062500000e-01 -1.191323771439503929e+02
3.623962402343750000e-01 -1.179467561464012988e+02
3.814697265625000000e-01 -1.221233723673793037e+02
4.005432128906250000e-01 -1.449148538427696735e+02
4.196166992187500000e-01 -1.218649304884798426e+02
4.386901855468750000e-01 -1.198984821711663784e+02
4.577636718750000000e-01 -1.215182805470132479e+02
4.768371582031250000e-01 -1.256963556145401526e+02
4.959106445312500000e-01 -1.233963701177242314e+02
5.149841308593750000e-01 -1.251426558521324353e+02
5.340576171875000000e-01 -1.203618407156007493e+02
5.531311035156250000e-01 -1.237274247509334373e+02
5.722045898437500000e-01 -1.283057805008469359e+02
5.912780761718750000e-01 -1.255708265570079902e+02
6.103515625000000000e-01 -1.274577030517773437e+02
6.294250488281250000e-01 -1.205665068112877520e+02
6.484985351562500000e-01 -1.223447750380837249e+02
6.675720214843750000e-01 -1.241540596119721585e+02
6.866455078125000000e-01 -1.219430858124326562e+02
7.057189941406250000e-01 -1.210938466232351942e+02
7.247924804687500000e-01 -1.234598788858389753e+02
7.438659667968750000e-01 -1.320646612378736222e+02
7.629394531250000000e-01 -1.243637048126556124e+02
7.820129394531250000e-01 -1.199097700791173793e+02
8.010864257812500000e-01 -1.229483113382087964e+02
8.201599121093750000e-01 -1.290473893026632481e+02
8.392333984375000000e-01 -1.273973143197185465e+02
8.583068847656250000e-01 -1.208891630614335497e+02
8.773803710937500000e-01 -1.213167426304033683e+02
8.964538574218750000e-01 -1.214371031384977186e+02
9.155273437500000000e-01 -1.223747256495449989e+02
9.346008300781250000e-01 -1.249085748786443730e+02
9.536743164062500000e-01 -1.297831545691411463e+02
9.727478027343750000e-01 -1.272843798369751624e+02
9.918212890625000000e-01 -1.296089081116532213e+02
1.010894775390625000e+00 -1.267500394277541602e+02
1.029968261718750000e+00 -1.256251815157324501e+02
1.049041748046875000e+00 -1.254470867636570404e+02
1.068115234375000000e+00 -1.258293049943425359e+02
1.087188720703125000e+00 -1.296781874967416002e+02
1.106262207031250000e+00 -1.318276053607990548e+02
1.125335693359375000e+00 -1.358301952770127627e+02
1.144409179687500000e+00 -1.261941209699571402e+02
1.163482666015625000e+00 -1.237274239925903743e+02
1.182556152343750000e+00 -1.238421205060631110e+02
1.201629638671875000e+00 -1.233837236059799807e+02
1.220703125000000000e+00 -1.215933648941588388e+02
1.239776611328125000e+00 -1.274274562041978811e+02
1.258850097656250000e+00 -1.282024631194894653e+02
1.277923583984375000e+00 -1.274241018714224083e+02
1.296997070312500000e+00 -1.330225127495938011e+02
1.316070556640625000e+00 -1.233291345601742393e+02
1.335144042968750000e+00 -1.210906109948987108e+02
1.354217529296875000e+00 -1.235969374023153478e+02
1.373291015625000000e+00 -1.280931134480773324e+02
1.392364501953125000e+00 -1.235753785824051931e+02
1.411437988281250000e+00 -1.281585584215567906e+02
1.430511474609375000e+00 -1.300785291994282318e+02
1.449584960937500000e+00 -1.272448678145689627e+02
1.468658447265625000e+00 -1.306427465925128786e+02
1.487731933593750000e+00 -1.243448630601344149e+02
1.506805419921875000e+00 -1.233333223391712181e+02
1.525878906250000000e+00 -1.309191389222964119e+02
1.544952392578125000e+00 -1.271079764847146691e+02
1.564025878906250000e+00 -1.260383421663311623e+02
1.583099365234375000e+00 -1.227111937243596316e+02
1.602172851562500000e+00 -1.298716063995949526e+02
1.621246337890625000e+00 -1.245399530522401363e+02
1.640319824218750000e+00 -1.234344205083885271e+02
1.659393310546875000e+00 -1.226335712732394114e+02
1.678466796875000000e+00 -1.220725135347977073e+02
1.697540283203125000e+00 -1.259190820844460035e+02
1.716613769531250000e+00 -1.281294105930853959e+02
1.735687255859375000e+00 -1.263468177022419212e+02
1.754760742187500000e+00 -1.296912386537181590e+02
1.773834228515625000e+00 -1.269034430063283168e+02
1.792907714843750000e+00 -1.234768936693617292e+02
1.811981201171875000e+00 -1.210550995229697833e+02
1.831054687500000000e+00 -1.218366831633254890e+02
1.850128173828125000e+00 -1.231182319181015430e+02
1.869201660156250000e+00 -1.300059955311702993e+02
1.888275146484375000e+00 -1.269224145326986530e+02
1.907348632812500000e+00 -1.356944411279355620e+02
1.926422119140625000e+00 -1.300876388427582242e+02
1.945495605468750000e+00 -1.250809804243815790e+02
1.964569091796875000e+00 -1.229283027050784369e+02
1.983642578125000000e+00 -1.213433450054738501e+02
2.002716064453125000e+00 -1.248186685024920450e+02
2.021789550781250000e+00 -1.235110235547928141e+02
2.040863037109375000e+00 -1.253832194202404224e+02
2.059936523437500000e+00 -1.234683821113199684e+02
2.079010009765625000e+00 -1.208954865369503153e+02
2.098083496093750000e+00 -1.206276317565487801e+02
2.117156982421875000e+00 -1.233165862172779015e+02
2.136230468750000000e+00 -1.266053995598492889e+02
2.155303955078125000e+00 -1.244847893937066772e+02
2.174377441406250000e+00 -1.237011696834965022e+02
2.193450927734375000e+00 -1.263705490514087302e+02
2.212524414062500000e+00 -1.264301652386181161e+02
2.231597900390625000e+00 -1.234005897167540979e+02
2.250671386718750000e+00 -1.277243510890409084e+02
2.269744873046875000e+00 -1.253409009106413521e+02
2.288818359375000000e+00 -1.240397393978027907e+02
2.307891845703125000e+00 -1.251840171540178233e+02
2.326965332031250000e+00 -1.258853070832616083e+02
2.346038818359375000e+00 -1.243920442992222632e+02
2.365112304687500000e+00 -1.294465503624906546e+02
2.384185791015625000e+00 -1.307996069011560110e+02
2.403259277343750000e+00 -1.255221963233455824e+02
2.422332763671875000e+00 -1.223822297918362381e+02
2.441406250000000000e+00 -1.227737947650770280e+02
2.460479736328125000e+00 -1.300059955311702993e+02
2.479553222656250000e+00 -1.210550995229697833e+02
2.498626708984375000e+00 -1.226722957888435133e+02
2.517700195312500000e+00 -1.242280215868499340e+02
2.536773681640625000e+00 -1.242373114751838870e+02
2.555847167968750000e+00 -1.262525323782579392e+02
2.574920654296875000e+00 -1.234683821113199684e+02
2.593994140625000000e+00 -1.232499637876918541e+02
2.613067626953125000e+00 -1.248186685024920450e+02
2.632141113281250000e+00 -1.240761581369105926e+02
2.651214599609375000e+00 -1.258853070832616083e+02
2.670288085937500000e+00 -1.237099118008032121e+02
2.689361572265625000e+00 -1.242048402427609375e+02
2.708435058593750000e+00 -1.291082438991910806e+02
2.727508544921875000e+00 -1.249690339566333819e+02
2.746582031250000000e+00 -1.280137901595705898e+02
2.765655517578125000e+00 -1.294296349827117183e+02
2.784729003906250000e+00 -1.328298013713271644e+02
2.803802490234375000e+00 -1.245063327119220560e+02
2.822875976562500000e+00 -1.224123113612844662e+02
2.841949462890625000e+00 -1.235367085246916474e+02
2.861022949218750000e+00 -1.324030395126833355e+02
2.880096435546875000e+00 -1.276345553990570068e+02
2.899169921875000000e+00 -1.239224219513649530e+02
2.918243408203125000e+00 -1.233333223391712181e+02
2.937316894531250000e+00 -1.239403675543667305e+02
2.956390380859375000e+00 -1.216002226068688543e+02
2.975463867187500000e+00 -1.202085209458578987e+02
2.994537353515625000e+00 -1.257183725304082742e+02
3.013610839843750000e+00 -1.273639449187534751e+02
3.032684326171875000e+00 -1.250707434819640014e+02
3.051757812500000000e+00 -1.222259915957953211e+02
3.070831298828125000e+00 -1.250197398461136800e+02
3.089904785156250000e+00 -1.226722951172456817e+02
3.108978271484375000e+00 -1.216898757023575115e+02
3.128051757812500000e+00 -1.201154988338537351e+02
3.147125244140625000e+00 -1.256579590816795360e+02
3.166198730468750000e+00 -1.297963645240708672e+02
3.185272216796875000e+00 -1.281003608782175434e+02
3.204345703125000000e+00 -1.231427796324860537e+02
3.223419189453125000e+00 -1.213034713602135639e+02
3.242492675781250000e+00 -1.244776193185795137e+02
3.261566162109375000e+00 -1.228804682423309202e+02
3.280639648437500000e+00 -1.288130667843417427e+02
3.299713134765625000e+00 -1.285466515824678311e+02
3.318786621093750000e+00 -1.230531073371142554e+02
3.337860107421875000e+00 -1.210101112167041180e+02
3.356933593750000000e+00 -1.237978272201576289e+02
3.376007080078125000e+00 -1.235110235547928141e+02
3.395080566406250000e+00 -1.224879729414711704e+02
3.414154052734375000e+00 -1.246513434952048129e+02
3.433227539062500000e+00 -1.301264613737693878e+02
3.452301025390625000e+00 -1.235110235547928141e+02
3.471374511718750000e+00 -1.205665068112877520e+02
3.490447998046875000e+00 -1.272580185277231237e+02
3.509521484375000000e+00 -1.278784593421656979e+02
3.528594970703125000e+00 -1.295916738902983241e+02
3.547668457031250000e+00 -1.287513077865534115e+02
3.566741943359375000e+00 -1.274241012910996744e+02
3.585815429687500000e+00 -1.265992976664817462e+02
3.604888916015625000e+00 -1.302323876645706378e+02
3.623962402343750000e+00 -1.289769279057827873e+02
3.643035888671875000e+00 -1.239493546678159674e+02
3.662109375000000000e+00 -1.245640475052394436e+02
3.681182861328125000e+00 -1.239045125747308305e+02
3.700256347656250000e+00 -1.244632977257004001e+02
3.719329833984375000e+00 -1.272646013583186289e+02
3.738403320312500000e+00 -1.350781025536393827e+02
3.757476806640625000e+00 -1.253303531925529626e+02
3.776550292968750000e+00 -1.254899261532373345e+02
3.795623779296875000e+00 -1.250197398461136800e+02
3.814697265625000000e+00 -1.264781535205779761e+02
3.833770751953125000e+00 -1.261941209699571402e+02
3.852844238281250000e+00 -1.226104187640653009e+02
3.871917724609375000e+00 -1.236662866775124314e+02
3.890991210937500000e+00 -1.272514406823215438e+02
3.910064697265625000e+00 -1.287630370837119358e+02
3.929138183593750000e+00 -1.259984062585949971e+02
3.948211669921875000e+00 -1.312565974408351792e+02
3.967285156250000000e+00 -1.321566976597233349e+02
3.986358642578125000e+00 -1.286773849040036737e+02
4.005432128906250000e+00 -1.234896766657472398e+02
4.024505615234375000e+00 -1.245015412407609006e+02
4.043579101562500000e+00 -1.261303176855599872e+02
4.062652587890625000e+00 -1.257515043357397531e+02
4.081726074218750000e+00 -1.266851146080099255e+02
4.100799560546875000e+00 -1.279085482673684879e+02
4.119873046875000000e+00 -1.232998830027465118e+02
4.138946533203125000e+00 -1.300387874435839706e+02
4.158020019531250000e+00 -1.227816518842308682e+02
4.177093505859375000e+00 -1.204395265280454623e+02
4.196166992187500000e+00 -1.190911630384845665e+02
4.215240478515625000e+00 -1.180464390161989741e+02
4.234313964843750000e+00 -1.205786972254507532e+02
4.253387451171875000e+00 -1.295744737967447975e+02
4.272460937500000000e+00 -1.246806379383758383e+02
4.291534423828125000e+00 -1.243542788273678639e+02
4.310607910156250000e+00 -1.225796451038074650e+02
4.329681396484375000e+00 -1.254791969453329443e+02
4.348754882812500000e+00 -1.290575026403597576e+02
4.367828369140625000e+00 -1.230288120947447084e+02
4.386901855468750000e+00 -1.261708651473108489e+02
4.405975341796875000e+00 -1.251736581251312259e+02
4.425048828125000000e+00 -1.204695924794088882e+02
4.444122314453125000e+00 -1.225184229529206164e+02
4.463195800781250000e+00 -1.271533678220001349e+02
4.482269287109375000e+00 -1.270307116846095425e+02
4.501342773437500000e+00 -1.222555353546430297e+02
4.520416259765625000e+00 -1.213566773860035255e+02
4.539489746093750000e+00 -1.234683821113199684e+02
4.558563232421875000e+00 -1.288337508592786094e+02
